,text,length,pred,target,correct
568,slim niggah but you know i love em thick,9,0,0,1
569,slide in that hoe dm's like &#127938 &#127938 &#127938,9,0,0,1
570,<unk> ass team time to start dat bitch ova,9,0,0,1
571,<unk> just shoved like 8 oreos down his throat,9,1,2,0
572,shut up bitch . i'm trying to sleep &#128530,9,0,0,1
573,shoot that nigga &amp his shorty bitch &#128143 &#128299,9,1,0,0
574,she gonna pop that pussy for a real niggaa,9,0,0,1
575,"shawty pussy wet , the dope <unk> wet &#128166",9,0,0,1
576,then i hit that bitch like a free throw,9,0,0,1
577,the world is yours n every bitch in it,9,0,0,1
578,"the <unk> the eyebrow , the <unk> the bitch",9,0,0,1
579,the shit that you bitches brag about is hilarious,9,0,0,1
580,the redskins should change their name to the injuns,9,2,2,1
581,the redskins just begging to lose this game smh,9,1,2,0
582,the little bitch nervous because he not tweeting anymore,9,0,0,1
583,the hoes aint classy no more more like <unk>,9,0,0,1
584,the guinea <unk> are not what they seem .,9,2,2,1
585,the early bird takes a nap before <unk> .,9,2,2,1
586,the baddest bitch is back on <unk> @ryancommakerry <unk>,9,0,0,1
587,the redskins trash as fuck for not getting that,9,0,0,1
588,the irish in #california are all white trash .,9,1,0,0
589,"the devil wears charlie , by <unk> . <unk>",9,2,2,1
590,the <unk> of the us is white trash .,9,1,1,1
591,the <unk> of the us is white trash .,9,1,1,1
592,thats my bitch when i feel like it .,9,0,0,1
593,that's the kind of bitch i hate fucking with,9,0,0,1
594,that's right i'm making brownies right now &#128526 &#128523,9,2,2,1
595,that's how you let the beat build bitch .,9,0,0,1
596,that's all i'm saying you hoe ass niggas .,9,1,0,0
597,that was my faggot rant for the night .,9,0,1,0
598,"that shacking up shit for the birds , yo",9,0,0,1
599,that night cap nonsense is for the birds .,9,2,2,1
600,that niggah is me lol <unk> &#128514 &#128514 &#128514,9,0,0,1
601,that dude rent ain't no punk bitch either .,9,0,0,1
602,thank you charlie @charlie4927 @stacydmomof5 @cantucimblonde @revkahjc @pattism74 @kacado,9,2,2,1
603,tf bitches get a couple rt and be <unk>,9,0,0,1
604,tell a bitch gtfo my face fa no reason,9,0,0,1
605,taught ma lil niggah how to treat a girl,9,1,0,0
606,tv makes these hoes seem more attractive . <unk>,9,0,0,1
607,turnt up with yo bitch in a house party,9,0,0,1
608,took .1 of molly gonna die #pussy #ass #bitch,9,0,0,1
609,too many chicks trying be <unk> bitches be yourself,9,0,0,1
610,tongue inside her pussy or dont bother eating her,9,0,0,1
611,throw that flag bitch you ain't the real bush,9,0,0,1
612,thought i told you not to trust these hoes,9,0,0,1
613,this wigga didn't follow me back . . smh,9,1,0,0
614,this nigga to my left ugly then a bitch,9,1,0,0
615,this nigga jerry room smell like bad pussy &#128530,9,0,1,0
616,this my bitch please face http t .co <unk>,9,0,0,1
617,this knicks game is so retarded right now smh,9,0,0,1
618,this hoe <unk> be tripping &#128514 &#128514 &#128514 &#128514,9,0,0,1
619,this bitch weave game serious https t .co <unk>,9,0,0,1
620,"this bitch wanna smoke all of my weed ,",9,0,0,1
621,this bitch is wearing an angry birds sweater <unk>,9,0,0,1
622,this bitch brought her <unk> . okay ? <unk>,9,0,0,1
623,this bitch rihanna is on some dust or something,9,0,0,1
624,this <unk> just called me a bitch &#128514 &#128514,9,0,0,1
625,this art shit lives forever bitch keep the change,9,0,0,1
626,this 8am biology lab ain't no hoe &#128553 &#128557,9,0,0,1
627,thinking bout those oysters at the gator bait <unk>,9,2,2,1
628,thinking about getting my nips pierced . . .,9,0,0,1
629,these nigs like saying they miss the old vice,9,2,0,0
630,these hoes worried bout the wrong things in life,9,0,0,1
631,these hoes a fool too http t .co <unk>,9,0,0,1
632,these days bitches be just letting anyone hit raw,9,0,0,1
633,these bitches talking shit but they whisper it ?,9,0,0,1
634,these bitches really marry to some rich ass niggas,9,0,0,1
635,these bitches ain't to be trusted . . .,9,0,0,1
636,these bitches ain't shit i forgot to mention .,9,0,0,1
637,there was a reason why i blocked this bitch,9,0,0,1
638,there may be a fag hag switch a <unk>,9,0,0,1
639,then bitches gon fuck just because money long .,9,0,0,1
640,rt <unk> &#8220 @1stblocjeremiah all y'all bitches corny lol&#8221 rt,10,0,0,1
641,rt <unk> yung nation riot . still bump that hoe,10,0,0,1
642,rt @xdsmooth <unk> @1bookieg this niggah was tripping over everybody,10,0,0,1
643,rt @wojtata @noneshallpass97 fuck you up fucking skank ass cunt,10,0,0,1
644,rt <unk> i aint gonna text first cus pride bitch,10,1,0,0
645,rt <unk> ur typical twitter hoe http t .co <unk>,10,0,0,1
646,rt <unk> <unk> punk bitch blood in the <unk> pit,10,0,0,1
647,rt @trix2343 @zitlalyl @vic_manzan0 he's a beaner not a nigga,10,1,0,0
648,rt <unk> @22edham what you still doing up my nig,10,0,0,1
649,rt <unk> you are trash me http t .co <unk>,10,2,1,0
650,rt <unk> i fucked ur bitch after i got bingo,10,0,0,1
651,rt <unk> old soul ? more like young bitch .,10,0,0,1
652,rt @thereal_emandm yankee <unk> had a farm . cotton farm,10,1,2,0
653,rt <unk> wake up you dumb son of a bitch,10,0,0,1
654,rt <unk> my pussy popz severely https t .co <unk>,10,0,0,1
655,rt <unk> latina pussy be like http t .co <unk>,10,0,0,1
656,rt <unk> here come wiggas soft tweets . . &#128514,10,2,2,1
657,rt <unk> hope you got what you wanted bitch .,10,0,0,1
658,rt @souljaboy @kmichelle ur pussy smell like dumpster juice &#128169,10,0,0,1
659,rt <unk> 50 shades of shut your bitch ass up,10,0,0,1
660,rt <unk> when people say coloured http t .co <unk>,10,2,2,1
661,rt <unk> niggas passing up good girls for hoes .,10,0,0,1
662,rt <unk> joseline in the audience mad than a bitch,10,0,0,1
663,rt @rebellious_midy ugly bitches definitely <unk> me &#128534 ewww yuck,10,0,0,1
664,rt <unk> &#8220 <unk> yeah bitches http t .co <unk>,10,0,0,1
665,rt <unk> i know u dawg hoes <unk> in style,10,0,0,1
666,rt @popitfor_tyrick tbh i left all my hoes alone &#128080,10,0,0,1
667,"rt <unk> run <unk> mets 14 , yankees 32 .",10,2,2,1
668,try to take othot drugs bitch i'm <unk> up,9,0,0,1
669,"trust no nigga , fear no bitch &#128074 &#128142",9,0,0,1
670,trap drugs be getting all <unk> of bitches lmao,9,0,0,1
671,top <unk> hoes get the most not the lesser,9,0,0,1
672,"some niggahs save hoes , i aint that <unk> .",10,0,0,1
673,some niggah said <unk> to me lastnight &#128569 &#128569 &#128569,10,0,0,1
674,some bitches need to get a life &#128175 &#128079 &#128524,10,0,0,1
675,so many shady bitches . the secret thirst is alive,10,0,0,1
676,smh &amp &amp its not bitches its bitch ass niggahs,10,0,0,1
677,since you gave me the pussy that ass getting fatter,10,0,0,1
678,shut up bitch you beat off to your sister .,10,0,0,1
679,<unk> to my main bitches &amp my side bitchess &#9994,10,0,0,1
680,shoutout to my <unk> cause she ain't raise no hoe,10,0,0,1
681,should i tell this hoe who she look like <unk>,10,0,0,1
682,shot out to my main bitches and my side bitches&#128526,10,0,0,1
683,she fuck with me cause i ain't no bitch .,10,0,0,1
684,she a dirty bitch and i <unk> have a doubt,10,0,0,1
685,<unk> the link to wishy washy to my old hoes,10,0,0,1
686,see the jumbotron ? that&#8217 s where the jig is,10,2,2,1
687,say it to me when i confront you pussy fuck,10,0,0,1
688,say i'm wrong but i can treat that pussy right,10,0,0,1
689,swag &#8220 <unk> bitch im serious http t .co <unk>,10,0,0,1
690,"run it up first , these hoes come <unk> &#65039",10,0,0,1
691,run it in her pussy like a crash dummy .,10,0,0,1
692,ross got amber rose naked these hoes ain't loyal wiz,10,0,0,1
693,ricky is such a bitch when it comes to <unk>,10,0,0,1
694,retweet to spam this faggot rt @chickencoleman dick going &#128070,10,0,0,1
695,really craving my arroz con pollo y <unk> right now,10,2,2,1
696,<unk> wish i had more milk for oreos . lol,10,2,2,1
697,rt @zfearless <unk> fuck a bitch and think of me,10,0,0,1
698,rt <unk> approach yo bitch like http t .co <unk>,10,0,0,1
699,rt @yungtfti if a bitch says <unk> she a hoe,10,0,0,1
700,rt <unk> fck all you hoes . catch a <unk>,10,0,0,1
701,rt <unk> &#8220 @zzachbarness i'll fuck a bitch real <unk>,10,0,0,1
702,rt <unk> a mexican bitch better win the crown <unk>,10,0,0,1
703,rt <unk> cant turn a hoe into a housewife .,10,0,0,1
704,the guys at la fitness are such fags &#128514 &#128557,10,1,0,0
705,the boy who shot albino deer http t .co <unk>,10,2,2,1
706,the bitch coach said she didn't like my attitude .,10,0,0,1
707,the wayans bros is the most retarded show ever .,10,0,2,0
708,that shade of faggot <unk> with your eye color .,10,0,1,0
709,that pussy can't be that hairy shit gotta stink lol,10,0,0,1
710,that old <unk> in <unk> is a total bitch man,10,0,0,1
711,that hoe said . . .my booty on fleek lmfaooo,10,0,0,1
712,that hoe ask what time it is it's 10 17,10,0,0,1
713,"that bitch on <unk> , she dont act right <unk>",10,0,0,1
714,that bitch <unk> abt fuck me nahh fuck dat bitch,10,0,0,1
715,that bitch got <unk> followers but drive a honda &#128563,10,0,0,1
716,that bitch better be happy about that <unk> tip .,10,0,0,1
717,that awkward moment when <unk> you're still an ugly hoe,10,0,0,1
718,thank you charlie <unk> @charlie4927 @stacydmomof5 @pattism74 @revkahjc @cantucimblonde @kacado,10,2,2,1
719,tell these hoes i love them just to fuck em,10,0,0,1
720,tell that hating ass niggah to shut the fuck up,10,0,0,1
721,taking pics i'm the school bathroom is fucking stupid #retards,10,0,0,1
722,"summer time bitch , always wild http t .co <unk>",10,0,0,1
723,such a trash episode of the walking dead tonight .,10,2,2,1
724,"subtweet me one more time , you dirty chink whore",10,0,1,0
725,stupid bitches deserve to be treated like a stupid bitch,10,0,0,1
726,stupid ass alex . scary little bitch . throw it,10,0,0,1
727,stop trying to be down honky http t .co <unk>,10,1,0,0
728,stop lettin them messy hoes mess with your business .,10,0,0,1
729,still wit the same bitches to the death of me&#128553,10,0,0,1
730,stevie j my nigga &#128175 &#128175 bitch be on ten,10,0,0,1
731,"spell my name right , bitch . then we'll talk",10,0,0,1
732,"speaking of <unk> , that years pussy was phenomenal .",10,0,0,1
733,sometimes you gotta block a bitch because damn they annoying,10,0,0,1
734,sometimes u gotta knock a nicca out tho #ijs <unk>,10,0,0,1
735,some thots will just never learn &#128533 gooooo <unk> hoe,10,0,0,1
736,this is my sup bitches face http t .co <unk>,10,0,0,1
737,this is exactly why i don't tell this bitch shit,10,0,0,1
738,this hot chocolate and famous amos too bomb right now,10,2,2,1
739,this bitch said she'll do something strange for some change,10,0,0,1
740,this bitch needs to turn off her shitty music &#128544,10,0,0,1
741,this bitch keep looking is she choosing me or nah,10,0,0,1
742,this bitch just texted me baby baby you miss me,10,0,0,1
743,this bitch <unk> and driving . . <unk> for me,10,0,0,1
744,this bitch thincc she dress <unk> me &#9995 &#128514 &#128557,10,0,2,0
745,this bitch @cee_murda94 &#128514 &#128514 &#128514 http t .co <unk>,10,0,0,1
746,this <unk> women at my eye appointment . . bitch,10,0,0,1
747,they really should <unk> this bitch with all the money,10,0,0,1
748,they have a <unk> bird too lol what is life,10,2,2,1
749,these niggas pure pussy i see it in they faces,10,0,0,1
750,these niggas groupies they act worse than these hoes do,10,0,0,1
751,these niccas <unk> on dey <unk> witout a grammy award,10,2,0,0
752,these hoes want love so bad &#128514 &#128514 &#128078 &#128581,10,0,0,1
753,these hoes be busting nuts when they get a rt,10,0,0,1
754,these hoe niggas <unk> seen half of me . <unk>,10,0,0,1
755,these groupie bitches wild enough to suck a babies dick,10,0,0,1
756,these celebrity niggas be passing these kardashian hoes around <unk>,10,0,0,1
757,"these bitches washed up , ain't no soap involved .",10,0,0,1
758,these bitches <unk> . . <unk> <unk> . <unk> <unk>,10,0,0,1
759,there's gonna be a lot of trash talk today <unk>,10,2,2,1
760,"then you would've died if you didn't breathe , bitch",10,0,0,1
761,then this bitch singing sounds like a horse being choked,10,0,0,1
762,them pretty bitches love me them bitches love me <unk>,10,0,0,1
763,their salsa negro is awesome . . . <unk> @loriisright,10,0,2,0
764,their gotta be a loaded lux vs murda mook 3,10,2,2,1
765,the whole afternoon has been about the deep <unk> bitch,10,0,0,1
766,the ugliest bitches swear they bad . . but &#128564,10,0,0,1
767,the nice side of long beach really got hoes lol,10,0,0,1
768,rt <unk> this bitch tried to give my dick a hickey,11,0,0,1
769,rt <unk> i love bad bitches that's my fuckin problem &#128527,11,0,0,1
770,rt <unk> &#8220 <unk> lmfao hicks https t .co <unk> lmfao,11,2,0,0
771,rt @vodkapapixo @weed_cloudz 6 god by drake is trash thank you,11,2,0,0
772,rt <unk> in other news your bitch cook for me .,11,0,0,1
773,rt <unk> what bitch tried to kill kendrick <unk> vibe ?,11,0,0,1
774,rt <unk> recent studies have shown that ur a lil bitch,11,0,0,1
775,rt <unk> these hoes got no chill http t .co <unk>,11,0,0,1
776,rt <unk> i hate a i don't text first type bitch,11,0,0,1
777,rt <unk> there will be track <unk> during this yellow .,11,2,2,1
778,rt <unk> that pointy nail game is for da birds .,11,2,2,1
779,rt <unk> rt if u a broke bitch with expensive taste,11,0,0,1
780,rt <unk> sarah <unk> pussy b like http t .co <unk>,11,0,0,1
781,rt <unk> hello <unk> you are now official big time pussy,11,0,0,1
782,"rt @thehighestpeak_ <unk> in ya ear , that hoe live lol",11,0,0,1
783,"rt <unk> so many hoes , it should be an <unk>",11,0,0,1
784,rt <unk> don't eat pussy until she show you the <unk>,11,0,0,1
785,rt <unk> fuck da <unk> 1x fuck dear hoes <unk> &#128514,11,0,0,1
786,"rt <unk> cinco de mind yo own damn business , bitch",11,0,0,1
787,"rt <unk> bitch text me goodmorning first , or something .",11,0,0,1
788,"rt @sadiiex_ @x_nwts answer you phone hoe , i heard <unk>",11,0,0,1
789,rt @ryancruz_ <unk> always on my tl being ghetto &#128514 &#128514,11,0,2,0
790,rt @prettytreazure @detroitplayer @1stname_bravo hey don't call him a bitch &#128074,11,0,0,1
791,rt <unk> these hoes want my <unk> http t .co <unk>,11,0,0,1
792,turn a hoe into a house wife you bet not,10,0,0,1
793,truth be told . . .that's all my pussy &#128175,10,0,0,1
794,trust a bitch i can't wife a bitch i can't,10,0,0,1
795,told my bitch i don't wanna eat i'm money hungry,10,0,0,1
796,tired of these niggas turning females into stuck up bitches,10,1,0,0
797,this . good . <unk> <unk> http t .co <unk>,10,2,2,1
798,this . good . <unk> <unk> http t .co <unk>,10,2,2,1
799,this waiting thing is for the birds . . .,10,2,2,1
800,shouldn't be living rt @youngtravo stank pussy should never be ate,11,0,0,1
801,"shit that seth says , it's fatter than my cunt .",11,0,0,1
802,"shine on them hoes , let em know you run shit",11,0,0,1
803,<unk> back door cuts still go un <unk> #iu <unk> #hoosiers,11,0,2,0
804,she's definitely a kardashian bird rt @basedchasen http t .co <unk>,11,2,2,1
805,she talkin shit ? that bitch look like a linebacker <unk>,11,0,0,1
806,"she suckin on my dick , cuz i'm a pretty bitch",11,0,0,1
807,she in the mall she balling bitch buy something for me,11,0,0,1
808,she got arrested for <unk> violence against him ugh bitch _,11,0,0,1
809,send that bitch a smiley face . bitches love smiley faces,11,0,0,1
810,seen niccas come up . . . i seen niccas fall,11,0,0,1
811,see . . . he already know he a faggot lmao,11,0,0,1
812,see why these pussies need their guns http t .co <unk>,11,2,0,0
813,see niggas they be mad and all these hoes go &#128584,11,0,0,1
814,sean <unk> look like a facebook dyke http t .co <unk>,11,1,0,0
815,school sucks more dick than the hoes who attend it .,11,0,0,1
816,saw this bad bitch today <unk> &#128539 http t .co <unk>,11,0,0,1
817,same hoe said i couldn't get it tryna kick it .,11,0,0,1
818,s o <unk> for keeping me sane when i'm a cunt,11,0,0,1
819,<unk> hoe to bumpin 2 me <unk> http t .co <unk>,11,0,0,1
820,run out with the <unk> bitch thing . . . .,11,0,0,1
821,rule number one never <unk> a bitch from da ova side,11,0,0,1
822,round #3 on you hoes <unk> <unk> http t .co <unk>,11,0,0,1
823,ronnie <unk> a fucking fag . <unk> owns his ass .,11,0,0,1
824,<unk> &lt &lt &lt &#128557 get this bitch out my dm,11,0,0,1
825,riding my quad with this bitch &#128540 http t .co <unk>,11,0,0,1
826,regular joes rockin tha boat that's us redneck yacht <unk> &#127926,11,0,2,0
827,<unk> phone jumping out the gym finna cut this bitch off,11,0,0,1
828,<unk> <unk> <unk> jihadi john http t .co <unk> via @mailonline,11,2,2,1
829,real niggas speaking bitch u better listen . . . .,11,0,0,1
830,rt <unk> there no such thing as too much pussy .,11,0,0,1
831,rt <unk> <unk> these hoes aint loyal http t .co <unk>,11,0,0,1
832,"that hoe out there , fat trel said it best .",11,0,0,1
833,that boy has always been a pussy never been a threat,11,0,0,1
834,that bitch just walked off all like &#128129 wtf &#128514 &#128514,11,0,0,1
835,"tell them skinny hoes bounce , bring them thick bitches back",11,0,0,1
836,"<unk> ain't doin nothing , but making these hoes look better",11,0,0,1
837,teach me rt <unk> you really be fucking bitches brah ?,11,0,0,1
838,"talkin <unk> , i took yo bitch and broke her knees",11,0,0,1
839,<unk> with these hoes &#128149 @arabellaann <unk> http t .co <unk>,11,0,0,1
840,sweetheart to a lady but i'm hard on a hoe &#128526,11,0,0,1
841,swear to god man niggas talk more than bitches these days,11,1,0,0
842,stunt on these hoes <unk> &#128514 &#128175 https t .co <unk>,11,0,0,1
843,<unk> a rape faced faggot man i'm sick of this nigga,11,1,1,1
844,strong pussy rt <unk> yall think ciara got good pussy ?,11,0,0,1
845,stress stress go away . come again never you fucking bitch,11,0,0,1
846,still don't give a fuck bout a bitch or her dude,11,0,0,1
847,stfu <unk> u make me sick . lonely desperate bitch .,11,0,0,1
848,sooooooo true but i'm the pussy monsta http t .co <unk>,11,0,0,1
849,somebody tell these pussy niggas i got em i got em,11,0,0,1
850,so yall hoes still <unk> in the tub or nah ?,11,0,0,1
851,so many weird people in the ghetto at this time .,11,2,2,1
852,so many bitches think they're so much hotter than they are,11,0,0,1
853,so excited for this white trash bash party tonight &#128540 &#127867,11,0,0,1
854,so i figure out why i've been a bitch lately .,11,0,0,1
855,snakes <unk> in they <unk> rt @faisal_nizam these hoes ain't loyal,11,1,0,0
856,smack these hoes on they ass like we <unk> these bitches,11,0,0,1
857,slim <unk> lil <unk> ainn bout it bitch how yu figure,11,0,0,1
858,slap my hoes with a <unk> fake make great cake <unk>,11,0,0,1
859,<unk> spanish class the rest of this week fuck dat bitch,11,0,0,1
860,skinny girls be having that gotta go a couple rounds pussy,11,0,0,1
861,sierra almost got caught with the ole hick &#128514 &#128514 &#128514,11,0,2,0
862,shutup faggot rt @black_taco_ to fumble @thotcho took them a <unk>,11,0,0,1
863,shut the fuck up and quit being such a pussy hahahah,11,0,0,1
864,this bitch in here putting long lashes on like a <unk>,11,0,0,1
865,this bitch couldn't pull a ugly desperate dike if she wanted,11,0,0,1
866,this bitch bout to make me commit murder &#128299 &#128298 &#128074,11,0,0,1
867,this ain't no mf http t .co <unk> bitch ass .,11,0,0,1
