,text,length,pred,target,correct
538,rt @keyshbechillin so <unk> are ass or pussy?,8,0,0,1
539,"ain't my hoe, i just thought it <unk>",8,0,0,1
540,put your tits back in your shit bitch,8,0,0,1
541,sweet and innocent <unk> <unk> <unk> <unk> <unk>,8,0,0,1
542,rt <unk> <unk> <unk> <unk> bitch stop lien,8,0,0,1
543,rt <unk> early bird catches the worm people,8,1,1,1
544,<unk> i was rt 100 steal that bitch,8,0,0,1
545,you better watch your hoe she fuckin everybody,8,0,0,1
546,@thereal_2raw <unk> brah <unk> <unk> white bitches crazy,8,0,0,1
547,omfg this tattoo hurts like a bitch <unk>,8,0,0,1
548,@ceeross negro <unk> got a job now lmao,8,0,0,1
549,hand me a <unk> and i'll chug it,8,1,1,1
550,<unk> those god damn bitches smh run <unk>,8,0,0,1
551,@djfeds suck my dick tacos el negro better,8,0,2,0
552,@kingdomminded__ @_lostb0y fuck off my pussy boi bitch,8,0,0,1
553,rt <unk> karma is a bitch .... &#128524;,8,0,0,1
554,@huntermoore <unk> shelby your pussy is beat up,8,0,0,1
555,lil kim really made herself trash smh &#128148;,8,1,1,1
556,@kinghorsedick bitch you know the lingo hoe lol,8,0,0,1
557,two <unk> <unk> over a bitch lol gtfoh,8,0,0,1
558,niggas stay with <unk> over some hoe shit,8,0,0,1
559,only tweet me if that pussy got superpowers,8,0,0,1
560,why they playing trash on espn right now.,8,1,1,1
561,@justkarahn dnt use my shit against me hoe,8,0,0,1
562,"country boy, hick <unk> white tee, rebel flag",8,2,1,0
563,harvard got the worst hoes <unk> in america,8,0,0,1
564,@pretty_warzone <unk> caught it the first time nigger,8,2,0,0
565,life is only unfair if you're a cunt,8,0,0,1
566,<unk> cool cool fuck wit u too nicca,8,0,0,1
567,"all i want is bitches, big booty bitches",8,0,0,1
568,believe in the heart of the cards bitch.,8,0,0,1
569,"<unk> chick, no <unk> man that bitch <unk>",8,0,0,1
570,lol i make hoes madd <unk> <unk> ;),8,0,0,1
571,hoes need to stay in hoes place fr,8,0,0,1
572,i dont kiss none of these hoes <unk>,8,0,0,1
573,she's definitely a kardashian bird rt @basedchasen: <unk>,8,1,1,1
574,almost done with this bitch ass room ....,8,0,0,1
575,@justezzzee your mama raised you as bitch right,8,0,0,1
576,i can't stand a snobby stuck up bitch,8,0,0,1
577,"note to <unk> boiling water hot, monkey brain",8,0,1,0
578,<unk> can i bitch about not having <unk>,8,0,0,1
579,rt <unk> bitch i'm not concerned about you.,8,0,0,1
580,i have to be the taller older bitch,8,0,0,1
581,<unk> got it! thanks <unk> ima text u,8,0,1,0
582,rt <unk> i do not have bitch tits,8,0,0,1
583,falls in that pussy like quick sand &#128524;,8,0,0,1
584,rt <unk> happy birthday freshman faggots <unk> <unk>,8,2,2,1
585,"dead af, stupid bitches still talking shit &#128514;",8,0,0,1
586,yo main bitch that's my side hoe !,8,0,0,1
587,thanks charlie @charlie4927 @stacydmomof5 @revkahjc @pattism74 @cantucimblonde @kacado,8,1,1,1
588,rt @callmerenee_: @1inkkofrosess yasss bitch you did it,8,0,0,1
589,@usweekly <unk> is so over the <unk> bitches!!,8,0,0,1
590,"yous a gold bottle, these hoes pink <unk>",8,0,0,1
591,i'm ready to bounce out dis bitch -.-,8,0,0,1
592,"<unk> ""darkskin girls ugly"" <unk> <unk> ass bitch",8,0,0,1
593,you a dike cause yo man a pussy.,8,0,0,1
594,ya bitches dumb as fuck for the <unk>,8,0,0,1
595,@kenzieblake2015 what time is your <unk> saturday hoe?,8,0,0,1
596,video: shy glizzy &#8211; &#8220;i can&#8217;t <unk> <unk>,8,1,1,1
597,rt <unk> it's unattractive when girls act ghetto,8,0,1,0
598,every real nicca need a real bitch! <unk>,8,0,0,1
599,pretty girls wit bird <unk> a waste smh,8,1,1,1
600,"i'm no pussy, but ur still a dick.",8,0,0,1
601,this bitch look like <unk> <unk> older bro,8,0,0,1
602,"<unk> ""i made out with 3 bitches!"" <unk>",8,0,0,1
603,rt <unk> walk like a big bitch now.,8,0,0,1
604,"<unk> this some bullshit, bitch. show lana <unk>",8,0,0,1
605,<unk> bitches be doing too much on twitter,8,0,0,1
606,is anything going down tonight besides my bitch,8,0,0,1
607,<unk> guess who's eating cracker b without you,8,1,1,1
608,i want to square up with all these hoes.,9,0,0,1
609,rt <unk> niggas be in that pussy like <unk>,9,0,0,1
610,i done hit bout 6 <unk> out this bitch,9,0,0,1
611,@caymarieee bitch i'm talm bout at like 10 &#9995;&#128514;,9,0,0,1
612,"rt <unk> i'm on go, so bitch tread <unk>",9,0,0,1
613,@djfeds lmao yeah bitch that lil shit ripped <unk>,9,0,0,1
614,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #anal | blonde tranny ass fucked <unk>",9,0,0,1
615,rt @jazzriley: can't put my trust in no bitch,9,0,0,1
616,@huntermoore my pussy is <unk> for ur follow bae,9,0,0,1
617,<unk> <unk> i put lotion on bitch ass nigga,9,0,0,1
618,i'll round up my hoes in a little bit,9,0,0,1
619,"rt <unk> <unk> can't spell slut without u, bitch.&#8221;",9,0,0,1
620,@misplaced_momma y&#8217;all whitey gots to pay fo da <unk>,9,1,2,0
621,this bitch is really <unk> in my messages &#128514;&#128514;&#128514;,9,0,0,1
622,god bless the dumb niggas who trust these hoes,9,0,0,1
623,rt <unk> these hoes be dying for attention &#128564;&#128564;&#128564;,9,0,0,1
624,rt @therealmfast: i wish a bitch would <unk> <unk>,9,0,0,1
625,rt @sexualgif: this bitch was so ungrateful <unk> <unk>,9,0,0,1
626,i take a bitch home give her long dick,9,0,0,1
627,can i get some good neck out dis hoe?,9,0,0,1
628,@realwalliewall sheet i can't do that too a cripple,9,0,0,1
629,hardly ever sober bitch i party till it's over.,9,0,0,1
630,let these hoes be hoes. thats all we know,9,0,0,1
631,no bitch i did not want to wear makeup,9,0,0,1
632,about to smack some peckerwoods in a judge pit,9,0,0,1
633,<unk> <unk> i couldn't care less about these bitches!!!,9,0,0,1
634,rt <unk> fucking nosey ass bitch i swear lol,9,0,0,1
635,"i got a spanish bitch, her name nina <unk>",9,0,0,1
636,<unk> <unk> bitch im waitin on my chicken nuggets,9,0,0,1
637,@ronniecaine no in the <unk> i'm not retarded -_-,9,0,0,1
638,when her pussy doesn't taste like pineapples <unk>,8,0,0,1
639,on my way to fuck your bitch <unk>,8,0,0,1
640,<unk> what's a <unk> isn't that bitch in <unk>,9,0,0,1
641,<unk> <unk> <unk> #bitch <unk> <unk> #truth <unk> <unk>,9,0,0,1
642,rt @ortiz_jaylene: then i'm a loud <unk> bitch lol,9,0,0,1
643,<unk> this fucking bitch rachel needs to die please,9,0,0,1
644,my bitch <unk> had her clients pay the <unk>,9,0,0,1
645,why you talking to hoes about bro <unk> &#128548;,9,0,0,1
646,rt <unk> i'm trying to pass my nigguh. <unk>,9,0,0,1
647,"<unk> my dad wanted me to ""twat"" him. &#128563;",9,0,0,1
648,i aint worried about a nigga takin my bitch.,9,0,0,1
649,girls be looking for reasons to do hoe shit,9,0,0,1
650,"rt <unk> ain't no ""we"" in this bitch .",9,0,0,1
651,i just wanna slap a couple of y'all bitches,9,0,0,1
652,rt <unk> &#128514;&#128514;&#128514;&#128557; <unk> wit that shit hoe <unk>,9,0,0,1
653,"na nigguh i don't know how you "" <unk>",9,0,0,1
654,<unk> &#128525;&#128525;&#128525;&#128525; <unk> in the yellow is rock hard,9,1,0,0
655,@allsportsbruh literally retarded. you were dropped on your head.,9,0,0,1
656,egg nog taste like what bird doodoo look like,9,1,1,1
657,lookin for your bitch she probably with me ?,9,0,0,1
658,"""@lildurk_: i can turn yo bitch into a <unk>",9,0,0,1
659,<unk> scrolling through my tl. ol' sick ass bitch!!!,9,0,0,1
660,truth is @maxon_maxoff5 ate yellow snow as a <unk>,9,1,0,0
661,"@dizzybala <unk> hey now, don't diss my basketball hoe.",9,0,0,1
662,@rasheed_sheen man damn dude come get this bitch lml,9,0,0,1
663,rt <unk> and i probably fucked yo bitch <unk>,9,0,0,1
664,rt @prettykells: &#8220;@100046729: @leelucas_ bitch you not coming <unk>,9,0,0,1
665,fuck a lame nigga than you a lame bitch,9,0,2,0
666,i'm tryna turn m's to b's in this bitch!,9,0,0,1
667,slut. <unk> albino <unk> wannabe player. <unk> <unk> <unk>,9,1,0,0
668,im getting sleepy this water doing a bitch right,9,0,0,1
669,<unk> fest in dallas this year fuck yeah bitch,9,0,0,1
670,<unk> nah dude mostly just sound like a faggot,9,2,2,1
671,"@riwhey_000 i'm just kidding, i'm not a fucking faggot",9,2,0,0
672,<unk> you be fucking with to many hoes .,9,0,0,1
673,rt <unk> i think i got da bird flu,9,1,1,1
674,rt <unk> im a pimp tho no limp hoe,9,0,0,1
675,"rt @kaycimalynn: @__0utcast___ hey cunt, i miss you. &#128557;&#128557;",9,0,0,1
676,i can't argue with a bitch over a nigga...,9,0,0,1
677,i text my ex my new bitch pussy wetter,9,0,0,1
678,your bitch playing <unk> i may be the <unk>,9,0,0,1
679,rt <unk> &#8220;@devjayaintshit: these hoes ain't loyal &#128557; <unk>,9,0,0,1
680,nice base running again by the @yankees. fucking <unk>,9,0,0,1
681,freaky bitch eat the dick while i'm playing madden,9,0,0,1
682,"<unk> ""go text your other hoes"" me: <unk> <unk>",9,0,0,1
683,rt @nochillpaz: when a bitch says you're broke <unk>,9,0,0,1
684,rt <unk> @staycoolwheels @bloggerboxing because hillbillies like sports to...,9,1,1,1
685,fuck ur god until dat faggot <unk> me down,9,0,2,0
686,rt <unk> you got niggas &amp; i got bitches,9,0,2,0
687,"we'll catch them hoes later, stay on ya grind",9,0,0,1
688,rt <unk> african colored car i push <unk> whips,9,1,2,0
689,designer belt with a trash fit is still trash..,9,1,1,1
690,what you doing bitch suck it don't bite it,9,0,0,1
691,<unk> yeah one called me a race traitor lol,9,2,1,0
692,<unk> <unk> ie don't make a hoe a housewife,9,0,0,1
693,@jergucci go on craigslist bitches be on there &#128514;&#128514;,9,0,0,1
694,&#8220;@leelucas_: going dumb on this <unk> bitch you sad.,9,0,0,1
695,rt @imneverchillin: you bitches are so inconsiderate smh <unk>,9,0,0,1
696,"why no <unk> of racist ""redskins""? #redskins #changethename <unk>",9,0,1,0
697,<unk> <unk> <unk> perfect <unk> <unk> name all <unk>,9,1,0,0
698,rt <unk> <unk> <unk> <unk> <unk> you suck bitch,9,0,0,1
699,&#128557;&#128557;&#128557; rt @tryna_be_famous: <unk> been trash since this.... <unk>,9,1,0,0
700,i don't kick it with fuck nights and bitches,9,0,0,1
701,everybody <unk> was bout to fuck a fat bitch,9,0,0,1
702,rt <unk> <unk> shut the fuck up dumb bitch,9,0,0,1
703,@leelucas_ bitch that's why i'm bouta go to waffle,9,0,0,1
704,im a single bitch on this money shit <unk>,9,0,0,1
705,rt <unk> how ugly bitches take selfies &#128557; <unk>,9,0,0,1
706,rt @yaremisxo: you hoes ain't worth losing sleep over,9,0,0,1
707,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #latina | latina mature big pussy <unk>",9,0,0,1
708,some of these niqqa a straight pussy whipped &#128165;,9,0,0,1
709,rt <unk> @0beyyourmaster real <unk> you short as fuck,9,0,0,1
710,"yea, mike had a <unk> <unk> in tokyo @royceda59",9,1,0,0
711,"rt <unk> broke hoes 3 words, out my face",9,0,0,1
712,i fuck bitches <unk> better watch yah hoe <unk>,9,0,0,1
713,"<unk> imma bitch i know , leave me alone",9,0,0,1
714,turnt up with yo bitch in a house party,9,0,0,1
715,@notsosweetpea soo when we hanging out and makin <unk>,9,0,1,0
716,you ain't trynna fuc ? get ya shoes hoe,9,0,0,1
717,get your weak ass juco highlights off twitter hoe,9,0,0,1
718,rt <unk> follow <unk> cunts. just retweet this <unk>,9,0,0,1
719,i can just set that hoe on fire <unk>,9,0,0,1
720,rt @l1ldebbie: and i'm that bitch who doesn't <unk>,9,0,0,1
721,y'all remember that tall ass dyke named <unk> lmfaooo,9,0,0,1
722,@chandailbailey way to delete your tweets you <unk> bitch,9,0,0,1
723,the little bitch nervous because he not tweeting anymore,9,0,0,1
724,rt <unk> ya lil dumb ass bitch ian <unk>,9,0,0,1
725,i'm coming for that no 1 spot nigguh <unk>,9,1,0,0
726,@royceda59 green bananas are better then yellow ones too.,9,1,1,1
727,i thought it was legal to beat yo hoe!,9,0,0,1
728,"i don't chase no bitches, just chase my <unk>",9,0,0,1
729,@kensuttling the spear <unk> are flooding into <unk> park.,9,0,1,0
730,@ladyvodkax bare it bitch. see what i did there,9,0,0,1
731,i still see plenty basic bitches with iphone 4s.,9,0,0,1
732,rt <unk> niggas talk more than bitches these days...,9,0,0,1
733,"i want some cookies, brownies and ice cream. &#128523;",9,1,1,1
734,<unk> what these bitches want from ah nigga &#128526;&#8221;,9,0,0,1
735,wait that's noooo butt naked bitch &#128514;&#128514;&#128514;&#128514;&#128514; awwwww <unk>,9,0,0,1
736,"""@quan1t0: these bitches don't care they just play that <unk>",10,0,0,1
737,@_xpriceless_ naw fuck u bitch and go suck up <unk>,10,0,0,1
738,<unk> birthday weekend starts <unk> shut yo hoe ass up,10,0,0,1
739,rt <unk> austin <unk> is making bitches horny right now...,10,0,0,1
740,lmfao <unk> bitches be like ( ) come on in,10,0,0,1
741,me and peter have always been slaying these hoes <unk>,10,0,0,1
742,i like bad bitches cause they like bad bitches too,10,0,0,1
743,<unk> leo get the fuck off of vine you fag,10,2,2,1
744,this nig <unk> keep falling <unk> that's usually me lol,10,1,0,0
745,@tristine214 i swear des hoes just making up challenges now,10,0,0,1
746,@littlenamms @karon_avila she doin homework you <unk> let her be,10,0,0,1
747,that pussy can't be that hairy shit gotta stink lol,10,0,0,1
748,@mikecheck_123 try this one <unk> none of that hick <unk>,10,1,0,0
749,if u know this bitch u know ur mexican <unk>,10,0,0,1
750,keep it g i never fucked a <unk> bitch &#128514;,10,0,0,1
751,rt @ryancruz_: <unk> always on my tl being ghetto &#128514;&#128514;,10,1,1,1
752,why did the <unk> sign <unk> hes a <unk> bitch,10,0,0,1
753,rt <unk> don't put the pussy on a pedestal homie,10,0,0,1
754,i was told never fold &amp; never sell my sole,10,1,1,1
755,it's a brand new day and the birds they <unk>,10,1,1,1
756,rt @michaelblackson: #shoutout to chrisbrown for beating up another bitch,10,0,0,1
757,rt @rebellious_midy: ugly bitches definitely <unk> me &#128534; ewww <unk>,10,0,0,1
758,oreos and coffee for <unk> i do what i <unk>,10,1,1,1
759,<unk> lets fuck <unk> bitches at foam and <unk>,9,0,0,1
760,rt <unk> i love me some down ass bitches.,9,0,0,1
761,skinny young nigga n im finer than my bitch,9,0,0,1
762,rt <unk> i'll kill this bitch no <unk> <unk>,9,0,2,0
763,gay ass nigga &#128514;&#128514; bitch you thought you thought,9,0,2,0
764,we so deep in this bitch we might drown,9,0,0,1
765,i'd rather sit alone than fuck w/ iffy bitches.,9,0,0,1
766,can i have a bad bitch without no <unk>,9,0,0,1
767,"lean wit it, rock wit it az <unk> lol",9,0,0,1
768,rt <unk> i can't stand to be around ghetto <unk>,10,1,1,1
769,all you bitches can keep getting <unk> i <unk> <unk>,10,0,0,1
770,<unk> <unk> still should've walked over and said something pussy,10,0,0,1
771,rt @budahefner74: i like blowing loud wit bad bitches &#128111;,10,0,0,1
772,rt <unk> <unk> my internet aint get <unk> yet pussy,10,0,0,1
773,rt <unk> when you has a <unk> eats a brownie,10,0,1,0
774,stupid bitches deserve to be treated like a stupid bitch,10,0,0,1
775,never gas hoes but i do take they ass home,10,0,0,1
776,<unk> bitch i got some <unk> dat hang in la,10,0,0,1
777,@cassiusclay_232 lebron brought the bitch down to his knees chill,10,0,0,1
778,rt <unk> yung berg trying to fuck all these hoes.,10,0,0,1
779,<unk> brothers got me alot of pussy boy. take notes,10,0,0,1
780,rt @versaceezy: i aint gonna text first cus pride bitch,10,0,0,1
781,rt <unk> fuck a bitch we never loved a thot,10,0,0,1
782,<unk> i can ride your bitch with no handle <unk>,10,0,0,1
783,bout to beat this case like a pussy nigga <unk>,10,0,0,1
784,<unk> <unk> bitch u lying about <unk> account ugly indian,10,0,0,1
785,tell that hating ass niggah to shut the fuck up,10,0,0,1
786,he's bitch keep looking at me she choosing or nah?,10,0,0,1
787,@whatupag at least it's not <unk> because thats for cunts.,10,1,0,0
788,finally got an updated pic with angel wing colored <unk>,10,1,1,1
789,"dreaming of the pussy that i slept on, <unk> <unk>",10,0,0,1
790,rt <unk> keys open doors when them keys is albino,10,0,1,0
791,i like <unk> with yo bitch i like fuckin' her,10,0,0,1
792,"<unk> <unk> lmfao sorry bitch, no one likes you wes",10,0,0,1
793,rt <unk> after bitches get da dick they be <unk>,10,0,0,1
794,the homie <unk> love fat bitches &#128514;&#128557;&#128514; like in love,10,0,0,1
795,<unk> what did you <unk> gay redneck episode 1 play?,10,2,2,1
796,the walking dead is trash people... that is all. &#128514;,10,1,1,1
797,rt @woody_afc: @maniac3x @_whiteponyjr_ lmaoooo what a bunch of fags,10,2,2,1
798,<unk> <unk> 3 | amo los <unk> <unk> fuck yeah,10,0,0,1
799,this is why @chrisbrown is a dumb ass hoe <unk>,10,0,0,1
800,"rt <unk> <unk> like ""i'm back bitches <unk> lmao &#128514;&#128514;&#128514;",10,0,0,1
801,<unk> <unk> if fleek in yo vocabulary you a <unk>,10,0,2,0
802,these bitches need to be called out i'm sorry <unk>,10,0,0,1
803,jameis tweet rt <unk> fuck her right in the pussy,10,0,0,1
804,i don't make music for niggas that don't get bitches,10,0,0,1
805,my mf dawggg <unk> i miss this hoe man <unk>,10,0,0,1
806,"""i woke up like <unk> bitch go back to bed",10,0,0,1
807,i hate a ol fat disgusting walmart working ass bitch.....,10,0,0,1
808,@caymarieee bitch you still subtweets but not <unk> though <unk>,10,0,0,1
809,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #closeup | <unk> on beauty pussy <unk> <unk>",10,0,0,1
810,my phone is finally back on bitches! no more <unk>,10,0,0,1
811,rt <unk> <unk> colored benz i push miracle <unk> <unk>,10,1,1,1
812,<unk> my pretty ass up w them yellow stars lls,10,0,0,1
813,"rt <unk> i love bad bitches, that's my fucking problem!",10,0,0,1
814,@kieffer_jason lets settle this and fight stop being a pussy,10,0,0,1
815,rt <unk> lol @ you for being a dumb bitch.,10,0,0,1
816,"difference between ""niggers"" and <unk> #tupac my og &#128175; <unk>",10,0,0,1
817,flappy bird makes me want to smash my fuckin screen,10,0,0,1
818,"<unk> here it's a ""wtf dude are you fucking <unk>",10,0,0,1
819,<unk> bitch shut up men are talking an @justinmiculka01 <unk>,10,0,0,1
820,let's not forget kim don't fight i kill hoes &#128514;,10,0,0,1
821,rt <unk> making up <unk> with all my bitches now,10,0,0,1
822,rt <unk> <unk> in ya <unk> that hoe live lol,10,0,0,1
823,pregnant at the same time and bitches think that's cute,10,0,0,1
824,im just a young niggah tryna live my life long,10,0,0,1
825,<unk> <unk> them <unk> aka <unk> needs to get <unk>,10,0,2,0
826,want to touch tha <unk> to touch the <unk> <unk>,10,0,1,0
827,rt @taecocky: she a hoe if her bday in september,10,0,0,1
828,people with trash cars love to drive fast and reckless,10,1,1,1
829,<unk> &#8220;@ginasanabria_: <unk> &#8220;@keanabermudez: men are the biggest hoes <unk>,10,0,0,1
830,rt <unk> lonely twitter bitches be like #relationshipgoals &gt;&gt;&gt;&gt;&gt; <unk>,10,0,0,1
831,@eric_mariners <unk> @lexxx_ruger @maniac3x @rodriguez5_ this hoe wasn't loyal <unk>,10,0,0,1
832,rt @coley_cee: @lil_aerii bitch where tf you think you <unk>,10,0,0,1
833,ya lit stupid ass bitch i ain't fuccin <unk> <unk>,10,0,0,1
834,talkin <unk> i took yo bitch and broke her knees,10,0,0,1
835,<unk> <unk> hoes <unk> right <unk> dey need uh answer,10,0,0,1
836,rt @causewereguys: flirting with bitches on a twitter like <unk>,10,0,0,1
837,rt <unk> i'll never think a bitch is all mine.,10,0,0,1
838,"back in america, and i've become a basic bitch again.",10,0,0,1
839,rt <unk> <unk> @victoria_finae he plays for the yankees right?,10,1,1,1
840,rt <unk> all these damn bitches on my phone line,10,0,0,1
841,well i'm back on the <unk> for a bad bitch,10,0,0,1
842,even though my baby is an invisible non <unk> bitch,10,0,0,1
843,<unk> you pussy whipped for only following @kimkardashian tho.... <unk>,10,0,0,1
844,&#8220;@lifeof_brandon: &#8220;@100046729: @lifeof_brandon bitch i called yu <unk> the <unk>,10,0,0,1
845,rt @kingtunchi_: i make bitches fly like peter <unk> tho,10,0,0,1
846,<unk> <unk> young based god in olympics stay fuckin bitches,10,0,0,1
847,put her in her place cause pussies don't get pussy..,10,0,0,1
848,what a wifey would understand a hoe could never <unk>,10,0,0,1
849,driving the <unk> - tranny slips and all. &#128530; <unk>,10,0,0,1
850,"rt @theonlyreed: idc what phone u got, lol silly nigger",10,2,2,1
851,<unk> @britneyspears mickey mouse ears <unk> tail for that matter.,10,1,1,1
852,rt <unk> <unk> <unk> has small chubby <unk> bitch &#128514;&#128514;&#128514;&#128514;,10,0,0,1
853,hoes will be hoes nd <unk> will <unk> u know,10,0,0,1
854,slap the bitch is <unk> know beer wasnt that bad,10,0,0,1
855,rt <unk> cant turn a hoe into a husband either,10,0,0,1
856,i got bitches geekin sneaking cocaina cross the customs &#128131;,10,0,0,1
857,turn on the magic of colored light. <unk> <unk> <unk>,10,1,1,1
858,it aint nothing to cut that bitch <unk> k camp,10,0,0,1
859,don't trust a bitch who's nail <unk> is <unk> off.,10,0,0,1
860,"""i just got a number 3 i'm a bitch boy""",10,0,0,1
861,wow im gonna smoke myself retarded when i get home,10,0,0,1
862,my tweets aint shit but you bitches aint either &#128514;,10,0,0,1
863,rt <unk> if you not gator you gator bait <unk>,10,0,1,0
864,"put your hands down bitch, i ain't gon shoot you",10,0,0,1
865,rt <unk> @whatsashirt lmao i have morals negro. unlike you,10,1,0,0
866,don't worry about the bitches i use to fuck <unk>,10,0,0,1
867,ik his bitch ass saw me mentioned his tall ass,10,0,0,1
868,a girl knows when a niggah just trynna fuck .,10,0,0,1
